algorithm,keygen_time_ms,encap_time_ms,decap_time_ms,ciphertext_length,shared_secret_length,overhead_bytes,total_time_ms,correctness,type,text_size_kb,text_length_bytes,run_id,timestamp,security_level_bits,security_level
FrodoKEM-976-SHAKE,2.7010440826416016,3.0341148376464844,2.9609203338623047,15744,24,15720,8.69607925415039,True,KEM,38.0,38912,376,2025-04-07T09:49:00.688993,192,2
FrodoKEM-1344-AES,0.6618499755859375,1.1222362518310547,1.0838508605957031,21632,32,21600,2.8679370880126953,True,KEM,38.0,38912,376,2025-04-07T09:49:00.692386,256,3
FrodoKEM-1344-SHAKE,4.813909530639648,5.41996955871582,5.341053009033203,21632,32,21600,15.574932098388672,True,KEM,38.0,38912,376,2025-04-07T09:49:00.707976,256,3
BIKE-L1,6.206989288330078,0.3361701965332031,4.760026931762695,1573,32,1541,11.303186416625977,True,KEM,38.1,39014,377,2025-04-07T09:49:05.405320,128,1
BIKE-L3,19.074678421020508,1.0471343994140625,14.766931533813477,3115,32,3083,34.88874435424805,True,KEM,38.1,39014,377,2025-04-07T09:49:05.440235,192,2
BIKE-L5,48.38085174560547,2.563953399658203,37.11724281311035,5154,32,5122,88.06204795837402,True,KEM,38.1,39014,377,2025-04-07T09:49:05.528310,256,3
Classic-McEliece-348864,42.311906814575195,0.03719329833984375,17.14611053466797,96,32,64,59.49521064758301,True,KEM,38.1,39014,377,2025-04-07T09:49:05.587832,128,1
Classic-McEliece-348864f,29.77585792541504,0.03814697265625,16.945838928222656,96,32,64,46.759843826293945,True,KEM,38.1,39014,377,2025-04-07T09:49:05.634610,128,1
Classic-McEliece-460896,210.40701866149902,0.11587142944335938,81.51507377624512,156,32,124,292.0379638671875,True,KEM,38.1,39014,377,2025-04-07T09:49:05.926737,192,2
Classic-McEliece-460896f,104.18009757995605,0.11801719665527344,50.70209503173828,156,32,124,155.0002098083496,True,KEM,38.1,39014,377,2025-04-07T09:49:06.081813,192,2
Classic-McEliece-6688128,672.2891330718994,0.5087852478027344,69.58508491516113,208,32,176,742.3830032348633,True,KEM,38.1,39014,377,2025-04-07T09:49:06.824276,256,3
Classic-McEliece-6688128f,142.7619457244873,0.18906593322753906,66.78295135498047,208,32,176,209.7339630126953,True,KEM,38.1,39014,377,2025-04-07T09:49:07.034564,256,3
Classic-McEliece-6960119,676.5739917755127,0.7889270782470703,61.89298629760742,194,32,162,739.2559051513672,True,KEM,38.1,39014,377,2025-04-07T09:49:07.774152,256,3
Classic-McEliece-6960119f,133.56876373291016,0.7710456848144531,63.198089599609375,194,32,162,197.53789901733398,True,KEM,38.1,39014,377,2025-04-07T09:49:07.972181,256,3
Classic-McEliece-8192128,328.02391052246094,0.24008750915527344,83.10103416442871,208,32,176,411.3650321960449,True,KEM,38.1,39014,377,2025-04-07T09:49:08.384024,256,3
Classic-McEliece-8192128f,163.25807571411133,0.3609657287597656,93.32823753356934,208,32,176,256.94727897644043,True,KEM,38.1,39014,377,2025-04-07T09:49:08.641028,256,3
HQC-128,0.4820823669433594,0.9639263153076172,1.3811588287353516,4433,64,4369,2.827167510986328,True,KEM,38.1,39014,377,2025-04-07T09:49:08.643914,128,1
HQC-192,1.4498233795166016,2.794027328491211,4.169225692749023,8978,64,8914,8.413076400756836,True,KEM,38.1,39014,377,2025-04-07T09:49:08.652348,192,2
HQC-256,2.527952194213867,5.033969879150391,7.384061813354492,14421,64,14357,14.94598388671875,True,KEM,38.1,39014,377,2025-04-07T09:49:08.667329,256,3
Kyber512,0.031948089599609375,0.0171661376953125,0.0069141387939453125,768,32,736,0.05602836608886719,True,KEM,38.1,39014,377,2025-04-07T09:49:08.667411,128,1
Kyber768,0.030994415283203125,0.0457763671875,0.010967254638671875,1088,32,1056,0.087738037109375,True,KEM,38.1,39014,377,2025-04-07T09:49:08.667508,192,2
Kyber1024,0.027894973754882812,0.0209808349609375,0.014066696166992188,1568,32,1536,0.0629425048828125,True,KEM,38.1,39014,377,2025-04-07T09:49:08.667579,256,3
ML-KEM-512,0.010967254638671875,0.011920928955078125,0.010967254638671875,768,32,736,0.033855438232421875,True,KEM,38.1,39014,377,2025-04-07T09:49:08.667622,128,1
ML-KEM-768,0.015735626220703125,0.01621246337890625,0.016927719116210938,1088,32,1056,0.04887580871582031,True,KEM,38.1,39014,377,2025-04-07T09:49:08.667678,192,2
ML-KEM-1024,0.02193450927734375,0.02193450927734375,0.0247955322265625,1568,32,1536,0.06866455078125,True,KEM,38.1,39014,377,2025-04-07T09:49:08.667764,256,3
sntrup761,1.8000602722167969,0.07987022399902344,0.11420249938964844,1039,32,1007,1.9941329956054688,True,KEM,38.1,39014,377,2025-04-07T09:49:08.669765,128,1
FrodoKEM-640-AES,0.23984909057617188,0.48804283142089844,0.3437995910644531,9720,16,9704,1.0716915130615234,True,KEM,38.1,39014,377,2025-04-07T09:49:08.670861,128,1
FrodoKEM-640-SHAKE,1.2791156768798828,1.3527870178222656,1.3742446899414062,9720,16,9704,4.006147384643555,True,KEM,38.1,39014,377,2025-04-07T09:49:08.674899,128,1
FrodoKEM-976-AES,0.4470348358154297,0.6909370422363281,0.6458759307861328,15744,24,15720,1.7838478088378906,True,KEM,38.1,39014,377,2025-04-07T09:49:08.676692,192,2
FrodoKEM-976-SHAKE,2.743959426879883,3.3409595489501953,3.081083297729492,15744,24,15720,9.16600227355957,True,KEM,38.1,39014,377,2025-04-07T09:49:08.685870,192,2
FrodoKEM-1344-AES,0.6814002990722656,1.1458396911621094,1.127004623413086,21632,32,21600,2.954244613647461,True,KEM,38.1,39014,377,2025-04-07T09:49:08.689188,256,3
FrodoKEM-1344-SHAKE,4.968881607055664,5.424261093139648,5.630970001220703,21632,32,21600,16.024112701416016,True,KEM,38.1,39014,377,2025-04-07T09:49:08.705235,256,3
BIKE-L1,6.664037704467773,0.3788471221923828,5.295038223266602,1573,32,1541,12.337923049926758,True,KEM,38.2,39116,378,2025-04-07T09:49:14.549378,128,1
BIKE-L3,20.198345184326172,1.092672348022461,15.398263931274414,3115,32,3083,36.68928146362305,True,KEM,38.2,39116,378,2025-04-07T09:49:14.586123,192,2
BIKE-L5,49.733877182006836,2.724170684814453,38.58590126037598,5154,32,5122,91.04394912719727,True,KEM,38.2,39116,378,2025-04-07T09:49:14.677222,256,3
Classic-McEliece-348864,69.91887092590332,0.07200241088867188,17.445087432861328,96,32,64,87.43596076965332,True,KEM,38.2,39116,378,2025-04-07T09:49:14.764712,128,1
Classic-McEliece-348864f,31.818151473999023,0.06771087646484375,18.782377243041992,96,32,64,50.66823959350586,True,KEM,38.2,39116,378,2025-04-07T09:49:14.815853,128,1
Classic-McEliece-460896,89.96391296386719,0.10323524475097656,33.82301330566406,156,32,124,123.89016151428223,True,KEM,38.2,39116,378,2025-04-07T09:49:14.939815,192,2
Classic-McEliece-460896f,87.49794960021973,0.09083747863769531,34.42716598510742,156,32,124,122.01595306396484,True,KEM,38.2,39116,378,2025-04-07T09:49:15.062287,192,2
Classic-McEliece-6688128,137.01581954956055,0.21719932556152344,67.56591796875,208,32,176,204.79893684387207,True,KEM,38.2,39116,378,2025-04-07T09:49:15.267168,256,3
Classic-McEliece-6688128f,141.86406135559082,0.2009868621826172,65.68288803100586,208,32,176,207.7479362487793,True,KEM,38.2,39116,378,2025-04-07T09:49:15.474994,256,3
Classic-McEliece-6960119,216.16578102111816,0.7491111755371094,66.33806228637695,194,32,162,283.2529544830322,True,KEM,38.2,39116,378,2025-04-07T09:49:15.758295,256,3
Classic-McEliece-6960119f,133.51011276245117,0.7410049438476562,66.69998168945312,194,32,162,200.95109939575195,True,KEM,38.2,39116,378,2025-04-07T09:49:15.959777,256,3
Classic-McEliece-8192128,624.3259906768799,0.1709461212158203,79.27608489990234,208,32,176,703.773021697998,True,KEM,38.2,39116,378,2025-04-07T09:49:16.663643,256,3
Classic-McEliece-8192128f,146.21901512145996,0.23698806762695312,80.82699775695801,208,32,176,227.28300094604492,True,KEM,38.2,39116,378,2025-04-07T09:49:16.890973,256,3
HQC-128,0.4811286926269531,0.9179115295410156,1.4069080352783203,4433,64,4369,2.805948257446289,True,KEM,38.2,39116,378,2025-04-07T09:49:16.893821,128,1
HQC-192,1.394033432006836,2.8891563415527344,4.099607467651367,8978,64,8914,8.382797241210938,True,KEM,38.2,39116,378,2025-04-07T09:49:16.902231,192,2
HQC-256,2.6848316192626953,5.398035049438477,7.417917251586914,14421,64,14357,15.500783920288086,True,KEM,38.2,39116,378,2025-04-07T09:49:16.917759,256,3
Kyber512,0.03409385681152344,0.015974044799804688,0.008106231689453125,768,32,736,0.05817413330078125,True,KEM,38.2,39116,378,2025-04-07T09:49:16.917842,128,1
Kyber768,0.02288818359375,0.04100799560546875,0.010967254638671875,1088,32,1056,0.07486343383789062,True,KEM,38.2,39116,378,2025-04-07T09:49:16.917927,192,2
Kyber1024,0.026941299438476562,0.01811981201171875,0.013828277587890625,1568,32,1536,0.05888938903808594,True,KEM,38.2,39116,378,2025-04-07T09:49:16.917995,256,3
ML-KEM-512,0.013828277587890625,0.011920928955078125,0.012159347534179688,768,32,736,0.03790855407714844,True,KEM,38.2,39116,378,2025-04-07T09:49:16.918040,128,1
ML-KEM-768,0.0171661376953125,0.015735626220703125,0.017881393432617188,1088,32,1056,0.05078315734863281,True,KEM,38.2,39116,378,2025-04-07T09:49:16.918099,192,2
ML-KEM-1024,0.02384185791015625,0.02193450927734375,0.025033950805664062,1568,32,1536,0.07081031799316406,True,KEM,38.2,39116,378,2025-04-07T09:49:16.918188,256,3
sntrup761,1.850128173828125,0.09298324584960938,0.13685226440429688,1039,32,1007,2.0799636840820312,True,KEM,38.2,39116,378,2025-04-07T09:49:16.920278,128,1
FrodoKEM-640-AES,0.23698806762695312,0.35190582275390625,0.3390312194824219,9720,16,9704,0.9279251098632812,True,KEM,38.2,39116,378,2025-04-07T09:49:16.921227,128,1
FrodoKEM-640-SHAKE,1.4481544494628906,1.4429092407226562,1.416921615600586,9720,16,9704,4.307985305786133,True,KEM,38.2,39116,378,2025-04-07T09:49:16.925557,128,1
FrodoKEM-976-AES,0.44417381286621094,0.7197856903076172,0.6589889526367188,15744,24,15720,1.8229484558105469,True,KEM,38.2,39116,378,2025-04-07T09:49:16.927391,192,2
FrodoKEM-976-SHAKE,2.7489662170410156,3.019094467163086,3.042936325073242,15744,24,15720,8.810997009277344,True,KEM,38.2,39116,378,2025-04-07T09:49:16.936211,192,2
FrodoKEM-1344-AES,0.701904296875,1.1610984802246094,1.4047622680664062,21632,32,21600,3.2677650451660156,True,KEM,38.2,39116,378,2025-04-07T09:49:16.939905,256,3
FrodoKEM-1344-SHAKE,4.96673583984375,5.462169647216797,5.710124969482422,21632,32,21600,16.13903045654297,True,KEM,38.2,39116,378,2025-04-07T09:49:16.956698,256,3
BIKE-L1,6.351232528686523,0.3459453582763672,5.023002624511719,1573,32,1541,11.72018051147461,True,KEM,38.3,39219,379,2025-04-07T09:49:21.710003,128,1
BIKE-L3,19.48380470275879,1.0340213775634766,15.249252319335938,3115,32,3083,35.7670783996582,True,KEM,38.3,39219,379,2025-04-07T09:49:21.745794,192,2
BIKE-L5,48.59209060668945,2.557039260864258,37.30297088623047,5154,32,5122,88.45210075378418,True,KEM,38.3,39219,379,2025-04-07T09:49:21.834276,256,3
Classic-McEliece-348864,121.64092063903809,0.09393692016601562,17.292022705078125,96,32,64,139.02688026428223,True,KEM,38.3,39219,379,2025-04-07T09:49:21.973649,128,1
Classic-McEliece-348864f,30.464887619018555,0.07104873657226562,17.72904396057129,96,32,64,48.26498031616211,True,KEM,38.3,39219,379,2025-04-07T09:49:22.022533,128,1
Classic-McEliece-460896,162.11819648742676,0.11920928955078125,35.333871841430664,156,32,124,197.5712776184082,True,KEM,38.3,39219,379,2025-04-07T09:49:22.220618,192,2
Classic-McEliece-460896f,91.03202819824219,0.12803077697753906,34.76715087890625,156,32,124,125.92720985412598,True,KEM,38.3,39219,379,2025-04-07T09:49:22.346604,192,2
Classic-McEliece-6688128,315.01007080078125,0.20813941955566406,64.61167335510254,208,32,176,379.82988357543945,True,KEM,38.3,39219,379,2025-04-07T09:49:22.726808,256,3
Classic-McEliece-6688128f,150.65312385559082,0.20384788513183594,67.23499298095703,208,32,176,218.0919647216797,True,KEM,38.3,39219,379,2025-04-07T09:49:22.944980,256,3
Classic-McEliece-6960119,492.1751022338867,0.8232593536376953,65.4757022857666,194,32,162,558.474063873291,True,KEM,38.3,39219,379,2025-04-07T09:49:23.503911,256,3
Classic-McEliece-6960119f,138.86570930480957,0.7219314575195312,65.25325775146484,194,32,162,204.84089851379395,True,KEM,38.3,39219,379,2025-04-07T09:49:23.708835,256,3
Classic-McEliece-8192128,337.84008026123047,0.19979476928710938,82.10992813110352,208,32,176,420.1498031616211,True,KEM,38.3,39219,379,2025-04-07T09:49:24.129041,256,3
Classic-McEliece-8192128f,166.04304313659668,0.18024444580078125,81.24184608459473,208,32,176,247.4651336669922,True,KEM,38.3,39219,379,2025-04-07T09:49:24.376835,256,3
HQC-128,0.45800209045410156,0.8859634399414062,1.4069080352783203,4433,64,4369,2.750873565673828,True,KEM,38.3,39219,379,2025-04-07T09:49:24.379622,128,1
HQC-192,1.336812973022461,2.7129650115966797,4.139184951782227,8978,64,8914,8.188962936401367,True,KEM,38.3,39219,379,2025-04-07T09:49:24.387827,192,2
HQC-256,2.6390552520751953,4.871845245361328,7.5531005859375,14421,64,14357,15.064001083374023,True,KEM,38.3,39219,379,2025-04-07T09:49:24.402912,256,3
Kyber512,0.016927719116210938,0.012159347534179688,0.007867813110351562,768,32,736,0.03695487976074219,True,KEM,38.3,39219,379,2025-04-07T09:49:24.402987,128,1
Kyber768,0.013828277587890625,0.025272369384765625,0.010967254638671875,1088,32,1056,0.050067901611328125,True,KEM,38.3,39219,379,2025-04-07T09:49:24.403047,192,2
Kyber1024,0.01811981201171875,0.018835067749023438,0.015020370483398438,1568,32,1536,0.051975250244140625,True,KEM,38.3,39219,379,2025-04-07T09:49:24.403113,256,3
ML-KEM-512,0.013113021850585938,0.011920928955078125,0.011920928955078125,768,32,736,0.03695487976074219,True,KEM,38.3,39219,379,2025-04-07T09:49:24.403164,128,1
ML-KEM-768,0.016927719116210938,0.0171661376953125,0.019073486328125,1088,32,1056,0.05316734313964844,True,KEM,38.3,39219,379,2025-04-07T09:49:24.403224,192,2
ML-KEM-1024,0.022172927856445312,0.021696090698242188,0.025272369384765625,1568,32,1536,0.06914138793945312,True,KEM,38.3,39219,379,2025-04-07T09:49:24.403308,256,3
sntrup761,1.7671585083007812,0.15687942504882812,0.18787384033203125,1039,32,1007,2.1119117736816406,True,KEM,38.3,39219,379,2025-04-07T09:49:24.405436,128,1
FrodoKEM-640-AES,0.247955322265625,0.3540515899658203,0.32591819763183594,9720,16,9704,0.9279251098632812,True,KEM,38.3,39219,379,2025-04-07T09:49:24.406404,128,1
FrodoKEM-640-SHAKE,1.2001991271972656,1.3439655303955078,1.3241767883300781,9720,16,9704,3.8683414459228516,True,KEM,38.3,39219,379,2025-04-07T09:49:24.410295,128,1
FrodoKEM-976-AES,0.4138946533203125,0.7290840148925781,0.7622241973876953,15744,24,15720,1.905202865600586,True,KEM,38.3,39219,379,2025-04-07T09:49:24.412214,192,2
FrodoKEM-976-SHAKE,2.9420852661132812,3.034830093383789,3.242969512939453,15744,24,15720,9.219884872436523,True,KEM,38.3,39219,379,2025-04-07T09:49:24.421455,192,2
FrodoKEM-1344-AES,0.8099079132080078,1.1682510375976562,1.1157989501953125,21632,32,21600,3.0939579010009766,True,KEM,38.3,39219,379,2025-04-07T09:49:24.424595,256,3
FrodoKEM-1344-SHAKE,5.053043365478516,5.881071090698242,5.727052688598633,21632,32,21600,16.66116714477539,True,KEM,38.3,39219,379,2025-04-07T09:49:24.441739,256,3
BIKE-L1,6.189823150634766,0.35190582275390625,4.984140396118164,1573,32,1541,11.525869369506836,True,KEM,38.4,39321,380,2025-04-07T09:49:29.303041,128,1
BIKE-L3,19.613981246948242,1.0912418365478516,15.748739242553711,3115,32,3083,36.453962326049805,True,KEM,38.4,39321,380,2025-04-07T09:49:29.339525,192,2
BIKE-L5,49.38197135925293,2.596139907836914,38.25688362121582,5154,32,5122,90.23499488830566,True,KEM,38.4,39321,380,2025-04-07T09:49:29.429803,256,3
Classic-McEliece-348864,30.251741409301758,0.08130073547363281,17.369747161865234,96,32,64,47.702789306640625,True,KEM,38.4,39321,380,2025-04-07T09:49:29.477929,128,1
Classic-McEliece-348864f,30.698060989379883,0.04887580871582031,21.54707908630371,96,32,64,52.294015884399414,True,KEM,38.4,39321,380,2025-04-07T09:49:29.530608,128,1
Classic-McEliece-460896,241.48917198181152,0.10800361633300781,33.828020095825195,156,32,124,275.4251956939697,True,KEM,38.4,39321,380,2025-04-07T09:49:29.806098,192,2
Classic-McEliece-460896f,87.27788925170898,0.10991096496582031,33.74505043029785,156,32,124,121.13285064697266,True,KEM,38.4,39321,380,2025-04-07T09:49:29.927791,192,2
Classic-McEliece-6688128,224.7920036315918,0.23984909057617188,64.44907188415527,208,32,176,289.48092460632324,True,KEM,38.4,39321,380,2025-04-07T09:49:30.217349,256,3
Classic-McEliece-6688128f,137.68315315246582,0.20003318786621094,64.65983390808105,208,32,176,202.5430202484131,True,KEM,38.4,39321,380,2025-04-07T09:49:30.420381,256,3
Classic-McEliece-6960119,131.09970092773438,0.8382797241210938,62.599897384643555,194,32,162,194.53787803649902,True,KEM,38.4,39321,380,2025-04-07T09:49:30.614974,256,3
Classic-McEliece-6960119f,132.36236572265625,0.6997585296630859,62.20388412475586,194,32,162,195.2660083770752,True,KEM,38.4,39321,380,2025-04-07T09:49:30.810660,256,3
Classic-McEliece-8192128,611.7808818817139,0.28204917907714844,78.73892784118652,208,32,176,690.8018589019775,True,KEM,38.4,39321,380,2025-04-07T09:49:31.501516,256,3
Classic-McEliece-8192128f,143.5399055480957,0.1659393310546875,78.95398139953613,208,32,176,222.65982627868652,True,KEM,38.4,39321,380,2025-04-07T09:49:31.724276,256,3
HQC-128,0.47469139099121094,0.92315673828125,1.3561248779296875,4433,64,4369,2.7539730072021484,True,KEM,38.4,39321,380,2025-04-07T09:49:31.727074,128,1
HQC-192,1.3768672943115234,2.716064453125,4.063129425048828,8978,64,8914,8.156061172485352,True,KEM,38.4,39321,380,2025-04-07T09:49:31.735250,192,2
HQC-256,2.8488636016845703,4.929065704345703,7.528066635131836,14421,64,14357,15.30599594116211,True,KEM,38.4,39321,380,2025-04-07T09:49:31.750575,256,3
Kyber512,0.02193450927734375,0.011920928955078125,0.008106231689453125,768,32,736,0.041961669921875,True,KEM,38.4,39321,380,2025-04-07T09:49:31.750648,128,1
Kyber768,0.015020370483398438,0.0247955322265625,0.011205673217773438,1088,32,1056,0.051021575927734375,True,KEM,38.4,39321,380,2025-04-07T09:49:31.750708,192,2
Kyber1024,0.016689300537109375,0.018358230590820312,0.014066696166992188,1568,32,1536,0.049114227294921875,True,KEM,38.4,39321,380,2025-04-07T09:49:31.750771,256,3
ML-KEM-512,0.013113021850585938,0.011920928955078125,0.012159347534179688,768,32,736,0.03719329833984375,True,KEM,38.4,39321,380,2025-04-07T09:49:31.750819,128,1
ML-KEM-768,0.015020370483398438,0.015974044799804688,0.0171661376953125,1088,32,1056,0.048160552978515625,True,KEM,38.4,39321,380,2025-04-07T09:49:31.750875,192,2
ML-KEM-1024,0.02193450927734375,0.02193450927734375,0.025033950805664062,1568,32,1536,0.06890296936035156,True,KEM,38.4,39321,380,2025-04-07T09:49:31.750956,256,3
sntrup761,1.7659664154052734,0.09179115295410156,0.1380443572998047,1039,32,1007,1.9958019256591797,True,KEM,38.4,39321,380,2025-04-07T09:49:31.752966,128,1
FrodoKEM-640-AES,0.35500526428222656,0.3819465637207031,0.3151893615722656,9720,16,9704,1.0521411895751953,True,KEM,38.4,39321,380,2025-04-07T09:49:31.754056,128,1
FrodoKEM-640-SHAKE,1.219034194946289,1.352071762084961,1.3267993927001953,9720,16,9704,3.8979053497314453,True,KEM,38.4,39321,380,2025-04-07T09:49:31.757973,128,1
FrodoKEM-976-AES,0.415802001953125,0.6721019744873047,0.640869140625,15744,24,15720,1.7287731170654297,True,KEM,38.4,39321,380,2025-04-07T09:49:31.759710,192,2
FrodoKEM-976-SHAKE,2.7179718017578125,3.046751022338867,3.0069351196289062,15744,24,15720,8.771657943725586,True,KEM,38.4,39321,380,2025-04-07T09:49:31.768489,192,2
FrodoKEM-1344-AES,0.659942626953125,1.1200904846191406,1.0819435119628906,21632,32,21600,2.8619766235351562,True,KEM,38.4,39321,380,2025-04-07T09:49:31.771769,256,3
FrodoKEM-1344-SHAKE,4.98199462890625,5.668878555297852,5.339145660400391,21632,32,21600,15.990018844604492,True,KEM,38.4,39321,380,2025-04-07T09:49:31.787776,256,3
